branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-018986,2022-06-01 09:06:00,coffee,Espresso,0.0,1,55,30,eat in,credit card,M,True,morning,False,False,4.687505135558969,short
alpha,alpha22-018987,2022-06-01 09:10:00,coffee,Black Coffee,1.0,1,45,20,eat in,mobile,F,False,morning,False,False,4.697190287266244,short
alpha,alpha22-018988,2022-06-01 09:12:00,smoothie,Strawberry Smoothie,0.5,1,85,45,eat in,mobile,M,False,morning,False,False,4.322102636908643,short
alpha,alpha22-018989,2022-06-01 09:22:00,smoothie,Mango Smoothie,1.0,2,90,45,eat in,cash,M,True,morning,False,False,4.920680037197618,short
alpha,alpha22-018990,2022-06-01 09:22:00,smoothie,Kiwi Smoothie,0.0,1,90,50,to go,mobile,M,True,morning,False,False,4.788156248947255,short
alpha,alpha22-018991,2022-06-01 09:23:00,bakery,Donut,,1,40,15,eat in,mobile,F,True,morning,False,False,3.4475427239355376,short
alpha,alpha22-018991,2022-06-01 09:23:00,coffee,Black Coffee,1.0,1,45,20,eat in,mobile,F,True,morning,False,False,4.947542723935538,short
alpha,alpha22-018992,2022-06-01 09:33:00,coffee,Latte,0.0,4,70,35,to go,mobile,F,True,morning,False,False,6.902005541179192,moderate
alpha,alpha22-018993,2022-06-01 09:33:00,coffee,Iced Coffee,1.0,1,60,30,to go,credit card,M,False,morning,False,False,4.316604448555972,short
alpha,alpha22-018994,2022-06-01 09:36:00,smoothie,Mango Smoothie,1.0,1,90,45,eat in,mobile,M,False,morning,False,False,3.9037357554147056,short
alpha,alpha22-018995,2022-06-01 09:39:00,smoothie,Mango Smoothie,0.5,1,90,45,to go,credit card,M,True,morning,False,False,4.095534819988674,short
alpha,alpha22-018996,2022-06-01 09:41:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,False,morning,False,False,1.6524597209453673,very short
alpha,alpha22-018996,2022-06-01 09:41:00,tea,Black Tea,0.25,1,45,20,eat in,mobile,M,False,morning,False,False,3.1524597209453673,short
alpha,alpha22-018997,2022-06-01 09:53:00,bakery,Donut,,1,40,15,delivery,mobile,M,False,morning,False,False,4.258398195264855,short
alpha,alpha22-018998,2022-06-01 09:57:00,coffee,Espresso,0.5,2,55,30,to go,credit card,F,False,morning,False,False,5.831823350287631,moderate
alpha,alpha22-018998,2022-06-01 09:57:00,bakery,Sandwich,,2,80,30,to go,credit card,F,False,morning,False,False,7.331823350287631,moderate
alpha,alpha22-018999,2022-06-01 10:09:00,tea,Thai Tea,0.0,3,70,30,delivery,credit card,M,True,morning,False,False,6.356876282422573,moderate
alpha,alpha22-018999,2022-06-01 10:09:00,coffee,Iced Coffee,1.0,3,60,30,delivery,credit card,M,True,morning,False,False,7.856876282422573,moderate
alpha,alpha22-019000,2022-06-01 10:29:00,coffee,Cappuccino,0.5,1,75,40,eat in,credit card,M,False,morning,False,False,3.4875698217820474,short
alpha,alpha22-019001,2022-06-01 10:32:00,tea,Green Tea,0.0,1,65,30,to go,mobile,M,True,morning,False,False,3.8172674979981513,short
alpha,alpha22-019002,2022-06-01 10:37:00,bakery,Croissant,,1,85,50,eat in,mobile,F,False,morning,False,False,3.732930177320288,short
alpha,alpha22-019002,2022-06-01 10:37:00,tea,Black Tea,0.5,1,45,20,eat in,mobile,F,False,morning,False,False,5.232930177320288,moderate
alpha,alpha22-019003,2022-06-01 10:39:00,bakery,Donut,,2,40,15,to go,credit card,M,False,morning,False,False,4.360043876288753,short
alpha,alpha22-019004,2022-06-01 10:41:00,coffee,Espresso,0.75,3,55,30,to go,mobile,M,True,morning,False,False,5.507856208323085,moderate
alpha,alpha22-019005,2022-06-01 10:48:00,tea,Green Tea,0.5,1,65,30,to go,mobile,F,True,morning,False,False,5.141730818009791,moderate
alpha,alpha22-019006,2022-06-01 10:50:00,bakery,Donut,,1,40,15,delivery,credit card,M,False,morning,False,False,4.376988538793726,short
alpha,alpha22-019006,2022-06-01 10:50:00,coffee,Black Coffee,0.25,4,45,20,delivery,credit card,M,False,morning,False,False,8.876988538793725,long
alpha,alpha22-019006,2022-06-01 10:50:00,tea,Thai Tea,0.5,1,70,30,delivery,credit card,M,False,morning,False,False,5.876988538793726,moderate
alpha,alpha22-019007,2022-06-01 10:52:00,tea,Green Tea,0.5,3,65,30,to go,cash,M,False,morning,False,False,4.651753684826919,short
alpha,alpha22-019008,2022-06-01 10:52:00,smoothie,Mango Smoothie,1.0,2,90,45,eat in,credit card,F,False,morning,False,False,4.4439556097361885,short
alpha,alpha22-019009,2022-06-01 10:56:00,coffee,Iced Coffee,0.75,1,60,30,eat in,mobile,F,True,morning,False,False,3.4580346897137244,short
alpha,alpha22-019110,2022-06-02 06:50:00,coffee,Latte,0.5,2,70,35,to go,mobile,M,False,morning,False,False,3.835439069858472,short
alpha,alpha22-019111,2022-06-02 07:02:00,coffee,Espresso,0.5,1,55,30,eat in,credit card,M,False,morning,False,False,3.8795340058475856,short
alpha,alpha22-019111,2022-06-02 07:02:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,False,morning,False,False,5.379534005847585,moderate
alpha,alpha22-019112,2022-06-02 07:03:00,coffee,Americano,0.25,1,45,25,to go,mobile,M,True,morning,False,False,3.437016258036823,short
alpha,alpha22-019113,2022-06-02 07:09:00,coffee,Iced Coffee,0.5,1,60,30,to go,credit card,M,False,morning,False,False,4.0445261180360985,short
alpha,alpha22-019113,2022-06-02 07:09:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,False,False,5.5445261180360985,moderate
alpha,alpha22-019114,2022-06-02 07:13:00,coffee,Americano,1.0,2,45,25,to go,credit card,M,False,morning,False,False,2.5836586285200616,short
alpha,alpha22-019115,2022-06-02 07:19:00,coffee,Americano,0.5,2,45,25,eat in,credit card,F,False,morning,False,False,4.012573832084253,short
alpha,alpha22-019116,2022-06-02 07:19:00,bakery,Croissant,,1,85,50,delivery,credit card,M,False,morning,False,False,4.006945429517266,short
alpha,alpha22-019116,2022-06-02 07:19:00,bakery,Cheese Cake,,3,120,80,delivery,credit card,M,False,morning,False,False,7.006945429517266,moderate
alpha,alpha22-019116,2022-06-02 07:19:00,coffee,Black Coffee,1.0,1,45,20,delivery,credit card,M,False,morning,False,False,5.506945429517266,moderate
alpha,alpha22-019117,2022-06-02 07:21:00,coffee,Black Coffee,0.75,3,45,20,to go,credit card,M,False,morning,False,False,6.824583470194394,moderate
alpha,alpha22-019118,2022-06-02 07:24:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,morning,False,False,3.9527035809280116,short
alpha,alpha22-019119,2022-06-02 07:26:00,coffee,Latte,1.0,1,70,35,delivery,mobile,M,False,morning,False,False,3.2098919037529736,short
alpha,alpha22-019120,2022-06-02 07:43:00,bakery,Sandwich,,2,80,30,to go,mobile,F,False,morning,False,False,4.088804772713119,short
alpha,alpha22-019120,2022-06-02 07:43:00,coffee,Cappuccino,1.0,2,75,40,to go,mobile,F,False,morning,False,False,5.588804772713119,moderate
alpha,alpha22-019121,2022-06-02 07:49:00,coffee,Espresso,0.0,2,55,30,delivery,mobile,M,True,morning,False,False,3.2845656872302955,short
alpha,alpha22-019121,2022-06-02 07:49:00,tea,Black Tea,0.25,1,45,20,delivery,mobile,M,True,morning,False,False,4.7845656872302955,short
alpha,alpha22-019122,2022-06-02 07:49:00,coffee,Black Coffee,0.25,1,45,20,to go,cash,M,True,morning,False,False,2.7334493263504127,short
alpha,alpha22-019123,2022-06-02 07:56:00,bakery,Donut,,3,40,15,delivery,cash,M,True,morning,False,False,5.399544691145767,moderate
alpha,alpha22-019124,2022-06-02 08:01:00,coffee,Black Coffee,0.5,2,45,20,eat in,credit card,M,False,morning,False,False,2.2131980297725784,short
alpha,alpha22-019125,2022-06-02 08:02:00,bakery,Muffin,,1,60,30,eat in,mobile,F,False,morning,False,False,5.332565492051318,moderate
alpha,alpha22-019125,2022-06-02 08:02:00,smoothie,Kiwi Smoothie,0.0,1,90,50,eat in,mobile,F,False,morning,False,False,6.832565492051318,moderate
alpha,alpha22-019126,2022-06-02 08:04:00,bakery,Croissant,,1,85,50,eat in,credit card,M,False,morning,False,False,4.6922264798359095,short
alpha,alpha22-019127,2022-06-02 08:04:00,bakery,Sandwich,,2,80,30,to go,credit card,F,False,morning,False,False,3.3441476911918246,short
alpha,alpha22-019127,2022-06-02 08:04:00,bakery,Muffin,,2,60,30,to go,credit card,F,False,morning,False,False,4.844147691191825,short
alpha,alpha22-019128,2022-06-02 08:08:00,bakery,Donut,,1,40,15,to go,credit card,F,False,morning,False,False,4.028889598885055,short
alpha,alpha22-019128,2022-06-02 08:08:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,morning,False,False,5.528889598885055,moderate
alpha,alpha22-019129,2022-06-02 08:09:00,smoothie,Watermelon Smoothie,0.75,1,75,40,eat in,credit card,F,False,morning,False,False,4.4308667041665215,short
alpha,alpha22-019130,2022-06-02 08:20:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,False,morning,False,False,3.57768479147586,short
alpha,alpha22-019130,2022-06-02 08:20:00,coffee,Espresso,0.0,1,55,30,eat in,mobile,M,False,morning,False,False,5.0776847914758605,moderate
alpha,alpha22-019131,2022-06-02 08:22:00,coffee,Americano,0.0,1,45,25,eat in,mobile,F,True,morning,False,False,5.996708617586945,moderate
alpha,alpha22-019132,2022-06-02 08:23:00,coffee,Cappuccino,1.0,1,75,40,to go,credit card,M,True,morning,False,False,3.973297783929367,short
alpha,alpha22-019132,2022-06-02 08:23:00,bakery,Donut,,1,40,15,to go,credit card,M,True,morning,False,False,5.473297783929366,moderate
alpha,alpha22-019133,2022-06-02 08:27:00,coffee,Black Coffee,0.5,1,45,20,to go,credit card,M,False,morning,False,False,5.265340126272349,moderate
alpha,alpha22-019134,2022-06-02 08:40:00,coffee,Iced Coffee,1.0,2,60,30,eat in,credit card,F,False,morning,False,False,3.4302247451394052,short
alpha,alpha22-019135,2022-06-02 08:58:00,coffee,Americano,0.25,1,45,25,to go,cash,F,False,morning,False,False,4.342985159313568,short
alpha,alpha22-019136,2022-06-02 09:08:00,coffee,Iced Coffee,0.5,2,60,30,eat in,mobile,F,False,morning,False,False,5.455081953505192,moderate
alpha,alpha22-019137,2022-06-02 09:08:00,tea,Thai Tea,0.75,3,70,30,delivery,mobile,M,False,morning,False,False,7.226790591104761,moderate
alpha,alpha22-019137,2022-06-02 09:08:00,coffee,Espresso,0.5,1,55,30,delivery,mobile,M,False,morning,False,False,7.226790591104761,moderate
alpha,alpha22-019138,2022-06-02 09:27:00,bakery,Donut,,2,40,15,eat in,credit card,M,False,morning,False,False,2.338844273723892,short
alpha,alpha22-019139,2022-06-02 09:40:00,coffee,Black Coffee,0.0,1,45,20,eat in,credit card,F,False,morning,False,False,5.237959558693197,moderate
alpha,alpha22-019140,2022-06-02 09:43:00,coffee,Latte,0.25,1,70,35,eat in,credit card,M,False,morning,False,False,4.470282182331272,short
alpha,alpha22-019141,2022-06-02 10:14:00,bakery,Croissant,,2,85,50,eat in,credit card,M,True,morning,False,False,5.374101061869149,moderate
alpha,alpha22-019142,2022-06-02 10:43:00,bakery,Cheese Cake,,1,120,80,eat in,credit card,F,False,morning,False,False,3.469621924500067,short
alpha,alpha22-019258,2022-06-03 07:08:00,coffee,Mocha,1.0,1,70,35,eat in,credit card,M,False,morning,True,False,3.471565101438414,short
alpha,alpha22-019259,2022-06-03 08:09:00,coffee,Latte,0.5,1,70,35,to go,cash,M,False,morning,True,False,4.461021719905078,short
alpha,alpha22-019259,2022-06-03 08:09:00,bakery,Donut,,1,40,15,to go,cash,M,False,morning,True,False,5.961021719905078,moderate
alpha,alpha22-019260,2022-06-03 08:13:00,coffee,Mocha,1.0,2,70,35,eat in,credit card,M,False,morning,True,False,4.780742401812684,short
alpha,alpha22-019261,2022-06-03 08:13:00,bakery,Muffin,,1,60,30,to go,credit card,F,False,morning,True,False,4.951819147109888,short
alpha,alpha22-019262,2022-06-03 08:17:00,bakery,Donut,,1,40,15,eat in,mobile,M,False,morning,True,False,4.911260545119663,short
alpha,alpha22-019262,2022-06-03 08:17:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,mobile,M,False,morning,True,False,6.411260545119663,moderate
alpha,alpha22-019263,2022-06-03 08:24:00,tea,Bubble Tea,0.0,1,70,30,to go,mobile,M,False,morning,True,False,4.110557511980613,short
alpha,alpha22-019264,2022-06-03 08:29:00,bakery,Cheese Cake,,2,120,80,delivery,mobile,F,True,morning,True,False,2.774135703695386,short
alpha,alpha22-019264,2022-06-03 08:29:00,bakery,Muffin,,1,60,30,delivery,mobile,F,True,morning,True,False,4.274135703695386,short
alpha,alpha22-019264,2022-06-03 08:29:00,coffee,Black Coffee,1.0,1,45,20,delivery,mobile,F,True,morning,True,False,4.274135703695386,short
alpha,alpha22-019265,2022-06-03 08:31:00,coffee,Black Coffee,1.0,1,45,20,eat in,credit card,F,False,morning,True,False,4.033132557992115,short
alpha,alpha22-019266,2022-06-03 08:42:00,coffee,Black Coffee,0.0,1,45,20,eat in,mobile,F,False,morning,True,False,3.154518791084276,short
alpha,alpha22-019267,2022-06-03 08:48:00,bakery,Sandwich,,1,80,30,delivery,mobile,F,False,morning,True,False,3.0031680458222096,short
alpha,alpha22-019268,2022-06-03 08:51:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,True,False,3.740037822929907,short
alpha,alpha22-019268,2022-06-03 08:51:00,smoothie,Mango Smoothie,0.5,1,90,45,to go,credit card,M,False,morning,True,False,5.2400378229299065,moderate
alpha,alpha22-019269,2022-06-03 09:06:00,coffee,Espresso,0.5,2,55,30,eat in,credit card,F,True,morning,True,False,3.3082339773719616,short
alpha,alpha22-019270,2022-06-03 09:10:00,coffee,Black Coffee,0.25,2,45,20,eat in,mobile,F,True,morning,True,False,4.750593373129327,short
alpha,alpha22-019271,2022-06-03 09:10:00,bakery,Muffin,,1,60,30,eat in,mobile,M,False,morning,True,False,4.069422575121902,short
alpha,alpha22-019272,2022-06-03 09:12:00,coffee,Black Coffee,0.5,1,45,20,eat in,credit card,F,False,morning,True,False,4.5078330697328735,short
alpha,alpha22-019273,2022-06-03 09:49:00,bakery,Muffin,,1,60,30,to go,credit card,F,False,morning,True,False,2.3591674408279832,short
alpha,alpha22-019274,2022-06-03 09:55:00,coffee,Black Coffee,0.5,2,45,20,eat in,cash,M,True,morning,True,False,5.993559485404183,moderate
alpha,alpha22-019275,2022-06-03 09:56:00,smoothie,Mango Smoothie,0.5,2,90,45,eat in,mobile,M,False,morning,True,False,2.871295864480473,short
alpha,alpha22-019276,2022-06-03 10:02:00,coffee,Latte,1.0,1,70,35,eat in,credit card,M,True,morning,True,False,3.031914084118866,short
alpha,alpha22-019277,2022-06-03 10:03:00,tea,Thai Tea,0.5,1,70,30,to go,credit card,F,False,morning,True,False,4.098861920492208,short
alpha,alpha22-019278,2022-06-03 10:18:00,smoothie,Watermelon Smoothie,0.75,1,75,40,to go,cash,M,False,morning,True,False,4.319105272606292,short
alpha,alpha22-019279,2022-06-03 10:26:00,coffee,Cappuccino,0.75,1,75,40,to go,mobile,F,False,morning,True,False,5.175890924751182,moderate
alpha,alpha22-019280,2022-06-03 10:27:00,tea,Yuzu Tea,0.0,1,70,30,to go,credit card,F,False,morning,True,False,2.193159124013894,short
alpha,alpha22-019280,2022-06-03 10:27:00,bakery,Donut,,1,40,15,to go,credit card,F,False,morning,True,False,3.693159124013894,short
alpha,alpha22-019281,2022-06-03 10:38:00,coffee,Americano,0.75,1,45,25,eat in,credit card,F,False,morning,True,False,3.1151550380890463,short
alpha,alpha22-019282,2022-06-03 10:47:00,coffee,Cappuccino,0.75,2,75,40,to go,mobile,F,False,morning,True,False,3.657004843769547,short
alpha,alpha22-019283,2022-06-03 10:54:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,M,False,morning,True,False,3.563979250075579,short
alpha,alpha22-019354,2022-06-04 06:59:00,coffee,Iced Coffee,0.25,1,60,30,delivery,mobile,M,False,morning,False,True,3.9761378443877513,short
alpha,alpha22-019354,2022-06-04 06:59:00,bakery,Croissant,,3,85,50,delivery,mobile,M,False,morning,False,True,6.976137844387751,moderate
alpha,alpha22-019355,2022-06-04 07:25:00,tea,Thai Tea,0.5,4,70,30,to go,gift card,M,True,morning,False,True,6.10751992582085,moderate
alpha,alpha22-019356,2022-06-04 07:48:00,bakery,Muffin,,2,60,30,eat in,credit card,M,False,morning,False,True,3.987870586806721,short
alpha,alpha22-019356,2022-06-04 07:48:00,coffee,Black Coffee,0.5,2,45,20,eat in,credit card,M,False,morning,False,True,5.4878705868067215,moderate
alpha,alpha22-019357,2022-06-04 07:48:00,coffee,Americano,1.0,1,45,25,eat in,credit card,M,False,morning,False,True,5.426487015319935,moderate
alpha,alpha22-019358,2022-06-04 07:54:00,coffee,Black Coffee,1.0,1,45,20,to go,credit card,F,False,morning,False,True,4.4952085615071935,short
alpha,alpha22-019359,2022-06-04 08:07:00,tea,Thai Tea,1.0,2,70,30,eat in,mobile,F,False,morning,False,True,4.172877765585814,short
alpha,alpha22-019360,2022-06-04 08:24:00,coffee,Black Coffee,0.0,1,45,20,to go,mobile,F,False,morning,False,True,4.83475334609164,short
alpha,alpha22-019361,2022-06-04 08:27:00,coffee,Iced Coffee,1.0,2,60,30,to go,gift card,M,True,morning,False,True,4.651819218292371,short
alpha,alpha22-019362,2022-06-04 08:37:00,tea,Green Tea,0.5,1,65,30,to go,gift card,M,False,morning,False,True,3.3636967840668612,short
alpha,alpha22-019363,2022-06-04 08:41:00,coffee,Black Coffee,1.0,1,45,20,to go,mobile,M,False,morning,False,True,4.315651545256269,short
alpha,alpha22-019364,2022-06-04 08:53:00,bakery,Muffin,,2,60,30,eat in,credit card,M,True,morning,False,True,4.267919501788582,short
alpha,alpha22-019365,2022-06-04 08:57:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,M,False,morning,False,True,5.049056161630763,moderate
alpha,alpha22-019366,2022-06-04 10:20:00,bakery,Sandwich,,2,80,30,to go,mobile,F,False,morning,False,True,3.988681181805727,short
alpha,alpha22-019367,2022-06-04 10:24:00,coffee,Mocha,1.0,3,70,35,to go,credit card,M,True,morning,False,True,4.680725855928483,short
alpha,alpha22-019368,2022-06-04 10:25:00,coffee,Black Coffee,0.75,1,45,20,eat in,credit card,F,True,morning,False,True,3.0699801382729843,short
alpha,alpha22-019403,2022-06-05 06:20:00,bakery,Cheese Cake,,2,120,80,delivery,mobile,F,True,morning,False,True,5.40336727010296,moderate
alpha,alpha22-019403,2022-06-05 06:20:00,smoothie,Kiwi Smoothie,0.25,1,90,50,delivery,mobile,F,True,morning,False,True,6.90336727010296,moderate
alpha,alpha22-019404,2022-06-05 07:20:00,bakery,Croissant,,1,85,50,delivery,credit card,M,True,morning,False,True,4.336259829782424,short
alpha,alpha22-019404,2022-06-05 07:20:00,coffee,Iced Coffee,0.5,1,60,30,delivery,credit card,M,True,morning,False,True,5.836259829782424,moderate
alpha,alpha22-019405,2022-06-05 07:42:00,bakery,Croissant,,2,85,50,eat in,credit card,M,False,morning,False,True,3.0200211211651222,short
alpha,alpha22-019405,2022-06-05 07:42:00,coffee,Mocha,1.0,2,70,35,eat in,credit card,M,False,morning,False,True,4.520021121165122,short
alpha,alpha22-019406,2022-06-05 07:47:00,coffee,Americano,0.0,3,45,25,delivery,credit card,M,False,morning,False,True,6.93127282672004,moderate
alpha,alpha22-019406,2022-06-05 07:47:00,coffee,Mocha,0.25,6,70,35,delivery,credit card,M,False,morning,False,True,12.93127282672004,very long
alpha,alpha22-019407,2022-06-05 10:10:00,coffee,Cappuccino,0.75,1,75,40,delivery,credit card,F,False,morning,False,True,4.274613727429428,short
alpha,alpha22-019408,2022-06-05 10:49:00,coffee,Iced Coffee,0.75,2,60,30,to go,mobile,F,False,morning,False,True,5.6917093860717785,moderate
alpha,alpha22-019418,2022-06-06 06:42:00,coffee,Americano,0.5,1,45,25,eat in,mobile,F,True,morning,False,False,2.7374667076339554,short
alpha,alpha22-019419,2022-06-06 06:47:00,coffee,Cappuccino,0.25,1,75,40,eat in,credit card,M,False,morning,False,False,3.30468457229507,short
alpha,alpha22-019420,2022-06-06 06:48:00,coffee,Mocha,0.25,3,70,35,to go,gift card,M,True,morning,False,False,6.323908006202665,moderate
alpha,alpha22-019421,2022-06-06 06:59:00,bakery,Sandwich,,3,80,30,delivery,mobile,M,False,morning,False,False,4.100906335362814,short
alpha,alpha22-019421,2022-06-06 06:59:00,coffee,Latte,0.5,3,70,35,delivery,mobile,M,False,morning,False,False,5.600906335362814,moderate
alpha,alpha22-019422,2022-06-06 07:09:00,coffee,Black Coffee,0.5,1,45,20,to go,credit card,F,False,morning,False,False,3.7933398923612383,short
alpha,alpha22-019423,2022-06-06 07:14:00,bakery,Sandwich,,1,80,30,to go,credit card,F,True,morning,False,False,5.290544465822835,moderate
alpha,alpha22-019424,2022-06-06 07:18:00,coffee,Iced Coffee,0.5,1,60,30,eat in,credit card,M,True,morning,False,False,4.0455890640993974,short
alpha,alpha22-019425,2022-06-06 07:19:00,coffee,Latte,0.5,1,70,35,eat in,mobile,F,False,morning,False,False,4.632834198981067,short
alpha,alpha22-019426,2022-06-06 07:25:00,coffee,Mocha Cold Brew,1.0,2,165,55,eat in,mobile,M,False,morning,False,False,2.4112576725442025,short
alpha,alpha22-019427,2022-06-06 07:27:00,coffee,Black Coffee,0.5,1,45,20,eat in,credit card,F,False,morning,False,False,4.3787109416482615,short
alpha,alpha22-019428,2022-06-06 07:31:00,coffee,Black Coffee,0.25,1,45,20,to go,credit card,M,False,morning,False,False,4.212947801300769,short
alpha,alpha22-019429,2022-06-06 07:41:00,coffee,Iced Coffee,0.5,1,60,30,to go,mobile,F,False,morning,False,False,1.3556006278716537,very short
alpha,alpha22-019430,2022-06-06 07:44:00,coffee,Black Coffee,0.5,1,45,20,delivery,credit card,F,False,morning,False,False,2.1838181471031985,short
alpha,alpha22-019430,2022-06-06 07:44:00,bakery,Croissant,,1,85,50,delivery,credit card,F,False,morning,False,False,3.6838181471031985,short
alpha,alpha22-019430,2022-06-06 07:44:00,coffee,Cappuccino,1.0,3,75,40,delivery,credit card,F,False,morning,False,False,5.1838181471031985,moderate
alpha,alpha22-019431,2022-06-06 07:51:00,bakery,Sandwich,,1,80,30,to go,mobile,M,False,morning,False,False,3.6281110908510783,short
alpha,alpha22-019432,2022-06-06 07:54:00,bakery,Donut,,1,40,15,to go,mobile,M,True,morning,False,False,5.012836929458035,moderate
alpha,alpha22-019433,2022-06-06 07:55:00,tea,Green Tea,1.0,2,65,30,eat in,mobile,M,True,morning,False,False,4.028966177370925,short
alpha,alpha22-019434,2022-06-06 07:57:00,tea,Bubble Tea,0.5,1,70,30,eat in,mobile,M,False,morning,False,False,3.94411647850371,short
alpha,alpha22-019435,2022-06-06 08:01:00,bakery,Sandwich,,3,80,30,delivery,mobile,M,False,morning,False,False,5.6200588657073025,moderate
alpha,alpha22-019435,2022-06-06 08:01:00,coffee,Black Coffee,0.0,1,45,20,delivery,mobile,M,False,morning,False,False,5.6200588657073025,moderate
alpha,alpha22-019436,2022-06-06 08:07:00,bakery,Sandwich,,1,80,30,to go,credit card,M,True,morning,False,False,2.2027630782511904,short
alpha,alpha22-019437,2022-06-06 08:08:00,coffee,Americano,0.5,2,45,25,eat in,mobile,F,True,morning,False,False,1.807735471702041,very short
alpha,alpha22-019438,2022-06-06 08:09:00,coffee,Mocha,0.0,1,70,35,to go,mobile,M,False,morning,False,False,4.200359685901971,short
alpha,alpha22-019439,2022-06-06 08:09:00,coffee,Classic Black Cold Brew,0.5,1,100,35,to go,mobile,F,True,morning,False,False,3.8163655394778955,short
alpha,alpha22-019440,2022-06-06 08:16:00,smoothie,Mango Smoothie,0.0,1,90,45,to go,credit card,M,False,morning,False,False,3.189291542680023,short
alpha,alpha22-019441,2022-06-06 08:17:00,bakery,Croissant,,3,85,50,delivery,cash,M,False,morning,False,False,4.983229776116487,short
alpha,alpha22-019441,2022-06-06 08:17:00,tea,Thai Tea,0.0,3,70,30,delivery,cash,M,False,morning,False,False,6.483229776116487,moderate
alpha,alpha22-019441,2022-06-06 08:17:00,coffee,Mocha,0.5,3,70,35,delivery,cash,M,False,morning,False,False,6.483229776116487,moderate
alpha,alpha22-019442,2022-06-06 08:26:00,coffee,Black Coffee,0.0,1,45,20,to go,credit card,M,False,morning,False,False,5.791734096577686,moderate
alpha,alpha22-019443,2022-06-06 08:30:00,bakery,Cookies,,1,85,45,eat in,mobile,M,True,morning,False,False,2.9605985790678773,short
alpha,alpha22-019443,2022-06-06 08:30:00,bakery,Muffin,,1,60,30,eat in,mobile,M,True,morning,False,False,4.460598579067877,short
alpha,alpha22-019444,2022-06-06 08:36:00,coffee,Black Coffee,0.5,2,45,20,eat in,mobile,F,True,morning,False,False,5.625823360378735,moderate
alpha,alpha22-019445,2022-06-06 08:37:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,False,False,3.9053886780531166,short
alpha,alpha22-019446,2022-06-06 08:41:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,M,False,morning,False,False,4.281993912863662,short
alpha,alpha22-019447,2022-06-06 08:43:00,coffee,Latte,1.0,1,70,35,eat in,mobile,F,True,morning,False,False,3.093033105395361,short
alpha,alpha22-019447,2022-06-06 08:43:00,bakery,Sandwich,,1,80,30,eat in,mobile,F,True,morning,False,False,4.593033105395361,short
alpha,alpha22-019448,2022-06-06 08:46:00,coffee,Espresso,0.0,2,55,30,eat in,credit card,F,True,morning,False,False,5.019009496108704,moderate
