"branch","order_id","order_dt","category","menu","sweet_level","price","cost","qty","revenue","gross_profit","gross_margin","trans_type","payment","gender","membership","member_id","time_of_day","is_holiday","is_weekend","order_wait_time","order_wait_time_cat","date","day_name","iso_week_number"
"beta","beta042489","45293.43541666667","smoothie","Kiwi Smoothie","0.25","90","40.5","1","90","49.5","0.55","to go","credit card","F","True","1662","morning","False","False","3.330016982743213","short","2024-01-02","Tuesday","1"
"beta","beta042490","45293.44027777778","tea","Thai Tea","0.5","70","17.5","4","280","210","0.75","to go","mobile","M","True","6","morning","False","False","11.00168805292548","very long","2024-01-02","Tuesday","1"
"beta","beta042491","45293.44305555556","smoothie","Kiwi Smoothie","0.25","90","40.5","2","180","99","0.55","eat in","credit card","F","True","54","morning","False","False","4.420073038924172","short","2024-01-02","Tuesday","1"
"beta","beta042492","45293.44375","bakery","Donut",,"40","12","1","40","28","0.7","eat in","mobile","F","True","885","morning","False","False","9.561703251001536","long","2024-01-02","Tuesday","1"
"beta","beta042492","45293.44375","coffee","Cappuccino","0.25","75","27.75","2","150","94.5","0.63","eat in","mobile","F","True","1697","morning","False","False","9.561703251001536","long","2024-01-02","Tuesday","1"
"beta","beta042492","45293.44375","bakery","Croissant",,"85","46.75000000000001","1","85","38.24999999999999","0.4499999999999999","eat in","mobile","F","True","60","morning","False","False","9.561703251001536","long","2024-01-02","Tuesday","1"
"beta","beta042493","45293.44930555556","tea","Thai Tea","0.75","70","17.5","1","70","52.5","0.75","eat in","mobile","F","True","46","morning","False","False","7.540221351215913","moderate","2024-01-02","Tuesday","1"
"beta","beta042493","45293.44930555556","bakery","Sandwich",,"80","28","1","80","52","0.65","eat in","mobile","F","True","46","morning","False","False","7.540221351215913","moderate","2024-01-02","Tuesday","1"
"beta","beta042494","45293.45763888889","tea","Yuzu Tea","0","70","24.5","2","140","91","0.65","to go","credit card","F","True","1679","morning","False","False","2.437545069972773","short","2024-01-02","Tuesday","1"
"beta","beta042495","45293.46111111111","tea","Bubble Tea","0.5","70","17.5","1","70","52.5","0.75","eat in","mobile","M","True","1689","noon","False","False","10.01472303399748","long","2024-01-02","Tuesday","1"
"beta","beta042495","45293.46111111111","tea","Green Tea","0.25","65","24.7","1","65","40.3","0.62","to go","mobile","F","True","893","noon","False","False","10.01472303399748","long","2024-01-02","Tuesday","1"
"beta","beta042496","45293.47708333333","tea","Bubble Tea","0.75","70","17.5","1","70","52.5","0.75","eat in","mobile","F","True","1650","noon","False","False","8.970877533409793","long","2024-01-02","Tuesday","1"
"beta","beta042497","45293.47777777778","bakery","Donut",,"40","12","1","40","28","0.7","to go","mobile","M","True","68","noon","False","False","17.79978348369076","very long","2024-01-02","Tuesday","1"
"beta","beta042497","45293.47777777778","bakery","Sandwich",,"80","28","1","80","52","0.65","to go","mobile","M","True","68","noon","False","False","17.79978348369076","very long","2024-01-02","Tuesday","1"
"beta","beta042498","45293.47986111111","bakery","Croissant",,"85","46.75000000000001","2","170","76.49999999999999","0.4499999999999999","to go","mobile","M","True","848","noon","False","False","18.2977560207447","very long","2024-01-02","Tuesday","1"
"beta","beta042498","45293.47986111111","tea","Jasmine Tea","0.75","50","10","2","100","80","0.8","to go","mobile","M","True","848","noon","False","False","18.2977560207447","very long","2024-01-02","Tuesday","1"
"beta","beta042499","45293.48194444444","tea","Green Tea","0.25","65","24.7","1","65","40.3","0.62","to go","credit card","F","True","891","noon","False","False","6.751134868382193","moderate","2024-01-02","Tuesday","1"
"beta","beta042500","45293.48263888889","bakery","Croissant",,"85","46.75000000000001","1","85","38.24999999999999","0.4499999999999999","eat in","cash","F","True","1656","noon","False","False","23.99066397394357","very long","2024-01-02","Tuesday","1"
"beta","beta042500","45293.48263888889","smoothie","Mango Smoothie","0.5","90","31.5","1","90","58.5","0.65","eat in","cash","F","True","1656","noon","False","False","23.99066397394357","very long","2024-01-02","Tuesday","1"
"beta","beta042501","45293.48541666667","tea","Bubble Tea","0","70","17.5","1","70","52.5","0.75","eat in","mobile","M","True","1671","noon","False","False","5.98129682606997","moderate","2024-01-02","Tuesday","1"
"beta","beta042502","45293.50069444445","bakery","Sandwich",,"80","28","1","80","52","0.65","delivery","mobile","F","False",,"noon","False","False","41.16823970640351","very long","2024-01-02","Tuesday","1"
"beta","beta042502","45293.50069444445","smoothie","Mango Smoothie","0.5","90","31.5","1","90","58.5","0.65","delivery","mobile","F","False",,"noon","False","False","41.16823970640351","very long","2024-01-02","Tuesday","1"
"beta","beta042502","45293.50069444445","bakery","Muffin",,"60","27","3","180","99","0.55","delivery","mobile","F","False",,"noon","False","False","41.16823970640351","very long","2024-01-02","Tuesday","1"
"beta","beta042502","45293.50069444445","coffee","Cappuccino","0.75","75","27.75","1","75","47.25","0.63","eat in","mobile","F","True","1666","noon","False","False","41.16823970640351","very long","2024-01-02","Tuesday","1"
"beta","beta042503","45293.50277777778","tea","Thai Tea","0.75","70","17.5","1","70","52.5","0.75","eat in","mobile","F","True","907","noon","False","False","7.960668314794007","moderate","2024-01-02","Tuesday","1"
"beta","beta042504","45293.51041666666","smoothie","Strawberry Smoothie","0.25","85","25.5","1","85","59.5","0.7","to go","mobile","M","True","841","noon","False","False","24.44605882870701","very long","2024-01-02","Tuesday","1"
"beta","beta042504","45293.51041666666","bakery","Croissant",,"85","46.75000000000001","1","85","38.24999999999999","0.4499999999999999","to go","mobile","M","True","3","noon","False","False","24.44605882870701","very long","2024-01-02","Tuesday","1"
