branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-000051,2022-01-03 09:01:00,bakery,Croissant,,3,85,50,to go,cash,M,False,morning,True,False,5.082257478003486,moderate
alpha,alpha22-000052,2022-01-03 09:14:00,coffee,Americano,0.5,1,45,25,eat in,mobile,M,True,morning,True,False,1.9649301243414272,very short
alpha,alpha22-000052,2022-01-03 09:14:00,bakery,Muffin,,1,60,30,eat in,mobile,M,True,morning,True,False,3.464930124341427,short
alpha,alpha22-000053,2022-01-03 09:28:00,coffee,Mocha,0.25,2,70,35,eat in,credit card,F,True,morning,True,False,2.933214535255589,short
alpha,alpha22-000054,2022-01-03 09:28:00,smoothie,Strawberry Smoothie,0.25,2,85,45,eat in,mobile,F,False,morning,True,False,3.3297211556132007,short
alpha,alpha22-000055,2022-01-03 09:33:00,bakery,Cookies,,2,85,45,eat in,credit card,M,False,morning,True,False,3.722205403461609,short
alpha,alpha22-000055,2022-01-03 09:33:00,coffee,Classic Black Cold Brew,0.0,2,100,35,eat in,credit card,M,False,morning,True,False,5.22220540346161,moderate
alpha,alpha22-000056,2022-01-03 09:36:00,smoothie,Mango Smoothie,0.75,1,90,45,eat in,credit card,M,True,morning,True,False,2.4018197734907627,short
alpha,alpha22-000057,2022-01-03 09:43:00,coffee,Black Coffee,0.0,1,45,20,eat in,mobile,F,False,morning,True,False,3.9514130318343166,short
alpha,alpha22-000058,2022-01-03 09:43:00,coffee,Classic Black Cold Brew,0.5,2,100,35,to go,mobile,F,False,morning,True,False,5.2499972402466435,moderate
alpha,alpha22-000059,2022-01-03 09:47:00,coffee,Classic Black Cold Brew,1.0,1,100,35,eat in,credit card,M,False,morning,True,False,2.2799867348695404,short
alpha,alpha22-000060,2022-01-03 09:55:00,bakery,Muffin,,2,60,30,to go,credit card,F,True,morning,True,False,2.495138913007982,short
alpha,alpha22-000061,2022-01-03 10:22:00,tea,Green Tea,0.25,1,65,30,to go,mobile,M,False,morning,True,False,2.4178218918203385,short
alpha,alpha22-000062,2022-01-03 10:24:00,tea,Thai Tea,0.5,1,70,30,eat in,credit card,F,False,morning,True,False,2.287056201394461,short
alpha,alpha22-000063,2022-01-03 10:25:00,coffee,Black Coffee,0.75,2,45,20,eat in,mobile,M,True,morning,True,False,4.2635670580920495,short
alpha,alpha22-000064,2022-01-03 10:26:00,bakery,Sandwich,,1,80,30,delivery,mobile,M,False,morning,True,False,3.888775849629946,short
alpha,alpha22-000064,2022-01-03 10:26:00,coffee,Iced Coffee,0.75,1,60,30,delivery,mobile,M,False,morning,True,False,5.388775849629946,moderate
alpha,alpha22-000065,2022-01-03 10:30:00,coffee,Iced Coffee,0.5,1,60,30,eat in,gift card,M,True,morning,True,False,4.240506661100146,short
alpha,alpha22-000066,2022-01-03 10:34:00,coffee,Americano,0.75,1,45,25,eat in,credit card,F,False,morning,True,False,2.9651938016867856,short
alpha,alpha22-000067,2022-01-03 10:40:00,smoothie,Watermelon Smoothie,0.25,1,75,40,to go,mobile,F,False,morning,True,False,6.45852454894681,moderate
alpha,alpha22-000068,2022-01-03 10:46:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,True,False,4.815547279102527,short
alpha,alpha22-000068,2022-01-03 10:46:00,coffee,Espresso,0.0,1,55,30,to go,credit card,M,False,morning,True,False,6.315547279102527,moderate
alpha,alpha22-000069,2022-01-03 10:47:00,coffee,Espresso,0.5,1,55,30,to go,mobile,M,False,morning,True,False,5.0154515281100025,moderate
alpha,alpha22-000170,2022-01-04 06:21:00,coffee,Mocha,0.75,1,70,35,eat in,cash,M,False,morning,False,False,3.577990909017722,short
alpha,alpha22-000171,2022-01-04 06:36:00,coffee,Latte,0.5,1,70,35,to go,mobile,M,False,morning,False,False,3.213919458432853,short
alpha,alpha22-000172,2022-01-04 06:55:00,bakery,Croissant,,1,85,50,to go,credit card,F,True,morning,False,False,2.531339262255403,short
alpha,alpha22-000172,2022-01-04 06:55:00,coffee,Americano,1.0,1,45,25,to go,credit card,F,True,morning,False,False,4.031339262255403,short
alpha,alpha22-000173,2022-01-04 07:01:00,bakery,Croissant,,1,85,50,delivery,mobile,F,False,morning,False,False,5.339274314815311,moderate
alpha,alpha22-000173,2022-01-04 07:01:00,smoothie,Kiwi Smoothie,0.25,1,90,50,delivery,mobile,F,False,morning,False,False,6.839274314815311,moderate
alpha,alpha22-000174,2022-01-04 07:17:00,smoothie,Strawberry Smoothie,0.75,1,85,45,eat in,credit card,M,False,morning,False,False,6.4179408597321705,moderate
alpha,alpha22-000175,2022-01-04 07:19:00,coffee,Iced Coffee,0.75,5,60,30,to go,mobile,F,True,morning,False,False,6.494261422630112,moderate
alpha,alpha22-000176,2022-01-04 07:26:00,smoothie,Mango Smoothie,0.25,5,90,45,to go,gift card,F,False,morning,False,False,8.063781927705147,long
alpha,alpha22-000177,2022-01-04 07:27:00,coffee,Black Coffee,1.0,1,45,20,eat in,credit card,M,True,morning,False,False,3.987870586806721,short
alpha,alpha22-000178,2022-01-04 07:29:00,coffee,Espresso,0.5,1,55,30,to go,mobile,F,False,morning,False,False,4.732648491490789,short
alpha,alpha22-000178,2022-01-04 07:29:00,bakery,Cookies,,1,85,45,to go,mobile,F,False,morning,False,False,6.232648491490789,moderate
alpha,alpha22-000179,2022-01-04 07:30:00,coffee,Espresso,0.5,5,55,30,delivery,mobile,M,False,morning,False,False,8.655655398249863,long
alpha,alpha22-000179,2022-01-04 07:30:00,smoothie,Mango Smoothie,0.5,1,90,45,delivery,mobile,M,False,morning,False,False,5.655655398249862,moderate
alpha,alpha22-000180,2022-01-04 07:36:00,coffee,Black Coffee,0.25,2,45,20,eat in,credit card,M,False,morning,False,False,2.117843670350383,short
alpha,alpha22-000181,2022-01-04 07:36:00,bakery,Muffin,,1,60,30,eat in,mobile,M,True,morning,False,False,3.9691400387154516,short
alpha,alpha22-000182,2022-01-04 07:44:00,coffee,Black Coffee,1.0,1,45,20,eat in,credit card,M,False,morning,False,False,1.7422077341239066,very short
alpha,alpha22-000183,2022-01-04 07:44:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,F,False,morning,False,False,2.891298055934432,short
alpha,alpha22-000184,2022-01-04 07:46:00,bakery,Muffin,,1,60,30,eat in,mobile,F,False,morning,False,False,2.9753950233743254,short
alpha,alpha22-000184,2022-01-04 07:46:00,coffee,Iced Coffee,0.5,1,60,30,eat in,mobile,F,False,morning,False,False,4.475395023374325,short
alpha,alpha22-000185,2022-01-04 07:46:00,coffee,Latte,0.5,3,70,35,to go,mobile,M,True,morning,False,False,5.648543877051511,moderate
alpha,alpha22-000186,2022-01-04 07:53:00,coffee,Espresso,0.0,1,55,30,to go,mobile,F,False,morning,False,False,3.986347760884578,short
alpha,alpha22-000187,2022-01-04 07:57:00,coffee,Americano,0.5,3,45,25,delivery,mobile,F,True,morning,False,False,7.634697331963803,moderate
alpha,alpha22-000188,2022-01-04 07:57:00,coffee,Cappuccino,0.5,1,75,40,to go,credit card,M,True,morning,False,False,3.3700332480989985,short
alpha,alpha22-000189,2022-01-04 08:02:00,coffee,Mocha,0.75,1,70,35,to go,mobile,M,False,morning,False,False,3.387905338372793,short
alpha,alpha22-000190,2022-01-04 08:03:00,coffee,Cappuccino,0.5,1,75,40,eat in,mobile,M,False,morning,False,False,4.473694440847191,short
alpha,alpha22-000191,2022-01-04 08:03:00,tea,Thai Tea,1.0,1,70,30,to go,cash,M,False,morning,False,False,1.7771234049344296,very short
alpha,alpha22-000192,2022-01-04 08:12:00,smoothie,Kiwi Smoothie,1.0,2,90,50,delivery,mobile,F,False,morning,False,False,3.2927640088171035,short
alpha,alpha22-000193,2022-01-04 08:16:00,coffee,Americano,0.5,2,45,25,eat in,mobile,M,True,morning,False,False,3.648526323891114,short
alpha,alpha22-000194,2022-01-04 08:17:00,tea,Black Tea,0.5,1,45,20,eat in,credit card,M,True,morning,False,False,3.5178538451972265,short
alpha,alpha22-000194,2022-01-04 08:17:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,True,morning,False,False,5.0178538451972265,moderate
alpha,alpha22-000195,2022-01-04 08:24:00,coffee,Latte,0.0,1,70,35,to go,credit card,M,False,morning,False,False,3.7747406428130685,short
alpha,alpha22-000196,2022-01-04 08:26:00,smoothie,Mango Smoothie,0.75,1,90,45,to go,cash,M,True,morning,False,False,4.198294863103503,short
alpha,alpha22-000197,2022-01-04 08:28:00,coffee,Iced Coffee,1.0,2,60,30,eat in,mobile,M,False,morning,False,False,3.5824316290762335,short
alpha,alpha22-000198,2022-01-04 08:31:00,tea,Thai Tea,1.0,1,70,30,eat in,mobile,M,False,morning,False,False,2.8577693024073927,short
alpha,alpha22-000199,2022-01-04 08:33:00,coffee,Classic Black Cold Brew,0.25,1,100,35,eat in,credit card,M,True,morning,False,False,4.597419340159146,short
alpha,alpha22-000200,2022-01-04 08:33:00,coffee,Americano,0.25,3,45,25,delivery,cash,M,True,morning,False,False,4.746256744578021,short
alpha,alpha22-000200,2022-01-04 08:33:00,bakery,Muffin,,1,60,30,delivery,cash,M,True,morning,False,False,4.746256744578021,short
alpha,alpha22-000201,2022-01-04 08:36:00,coffee,Mocha,0.5,1,70,35,delivery,credit card,F,False,morning,False,False,3.020322479303677,short
alpha,alpha22-000201,2022-01-04 08:36:00,bakery,Muffin,,1,60,30,delivery,credit card,F,False,morning,False,False,4.520322479303677,short
alpha,alpha22-000201,2022-01-04 08:36:00,coffee,Iced Coffee,0.0,1,60,30,delivery,credit card,F,False,morning,False,False,4.520322479303677,short
alpha,alpha22-000202,2022-01-04 08:40:00,coffee,Latte,1.0,2,70,35,eat in,credit card,M,False,morning,False,False,3.6298633472460065,short
alpha,alpha22-000203,2022-01-04 08:46:00,coffee,Mocha,0.0,1,70,35,to go,mobile,M,False,morning,False,False,3.1715038294420843,short
alpha,alpha22-000204,2022-01-04 08:47:00,coffee,Mocha,0.75,1,70,35,to go,mobile,F,True,morning,False,False,4.95784246376082,short
alpha,alpha22-000205,2022-01-04 08:54:00,smoothie,Mango Smoothie,1.0,1,90,45,eat in,credit card,M,False,morning,False,False,3.987870586806721,short
alpha,alpha22-000206,2022-01-04 09:04:00,coffee,Espresso,0.25,2,55,30,eat in,gift card,M,False,morning,False,False,2.1550289996353635,short
alpha,alpha22-000207,2022-01-04 09:16:00,coffee,Espresso,0.75,1,55,30,to go,mobile,F,False,morning,False,False,3.1375680721221966,short
alpha,alpha22-000208,2022-01-04 09:18:00,smoothie,Mango Smoothie,0.5,1,90,45,to go,cash,F,False,morning,False,False,2.6986359998286775,short
alpha,alpha22-000209,2022-01-04 09:22:00,smoothie,Kiwi Smoothie,0.5,1,90,50,to go,credit card,M,False,morning,False,False,4.511120835395909,short
alpha,alpha22-000210,2022-01-04 09:22:00,bakery,Cookies,,3,85,45,delivery,mobile,M,True,morning,False,False,7.572634047645746,moderate
alpha,alpha22-000210,2022-01-04 09:22:00,bakery,Sandwich,,3,80,30,delivery,mobile,M,True,morning,False,False,9.072634047645746,long
alpha,alpha22-000210,2022-01-04 09:22:00,smoothie,Mango Smoothie,1.0,3,90,45,delivery,mobile,M,True,morning,False,False,9.072634047645746,long
alpha,alpha22-000211,2022-01-04 09:25:00,bakery,Muffin,,1,60,30,delivery,credit card,F,False,morning,False,False,4.800812707176339,short
alpha,alpha22-000211,2022-01-04 09:25:00,coffee,Cappuccino,0.25,1,75,40,delivery,credit card,F,False,morning,False,False,6.300812707176339,moderate
alpha,alpha22-000212,2022-01-04 09:26:00,coffee,Black Coffee,0.5,2,45,20,eat in,credit card,F,True,morning,False,False,2.950823951845673,short
alpha,alpha22-000213,2022-01-04 09:26:00,coffee,Iced Coffee,0.5,2,60,30,eat in,credit card,M,False,morning,False,False,3.5303833713987958,short
alpha,alpha22-000214,2022-01-04 09:30:00,tea,Thai Tea,0.0,3,70,30,to go,credit card,F,False,morning,False,False,4.272035456453516,short
alpha,alpha22-000215,2022-01-04 09:32:00,bakery,Sandwich,,1,80,30,delivery,mobile,F,False,morning,False,False,4.9623369066901954,short
alpha,alpha22-000215,2022-01-04 09:32:00,coffee,Americano,0.5,2,45,25,delivery,mobile,F,False,morning,False,False,6.4623369066901954,moderate
alpha,alpha22-000216,2022-01-04 09:41:00,bakery,Croissant,,4,85,50,delivery,cash,M,False,morning,False,False,6.15090360222775,moderate
alpha,alpha22-000217,2022-01-04 09:42:00,bakery,Muffin,,2,60,30,eat in,credit card,F,True,morning,False,False,2.9783851104599988,short
alpha,alpha22-000218,2022-01-04 09:43:00,coffee,Espresso,0.75,3,55,30,to go,mobile,F,False,morning,False,False,4.93306693420053,short
alpha,alpha22-000219,2022-01-04 09:46:00,bakery,Donut,,4,40,15,delivery,credit card,M,True,morning,False,False,6.058371491493222,moderate
alpha,alpha22-000220,2022-01-04 09:49:00,smoothie,Mango Smoothie,0.5,2,90,45,eat in,credit card,M,False,morning,False,False,4.791310370295765,short
alpha,alpha22-000221,2022-01-04 10:12:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,M,True,morning,False,False,5.446489622580673,moderate
alpha,alpha22-000221,2022-01-04 10:12:00,bakery,Muffin,,1,60,30,to go,mobile,M,True,morning,False,False,6.946489622580673,moderate
alpha,alpha22-000222,2022-01-04 10:40:00,bakery,Sandwich,,2,80,30,eat in,credit card,M,True,morning,False,False,4.150441474482465,short
alpha,alpha22-000222,2022-01-04 10:40:00,tea,Yuzu Tea,0.75,2,70,30,eat in,credit card,M,True,morning,False,False,5.650441474482465,moderate
alpha,alpha22-000223,2022-01-04 10:47:00,bakery,Sandwich,,1,80,30,to go,credit card,F,True,morning,False,False,3.0991274556201795,short
alpha,alpha22-000224,2022-01-04 10:48:00,bakery,Donut,,1,40,15,to go,credit card,F,False,morning,False,False,4.338643876851371,short
alpha,alpha22-000224,2022-01-04 10:48:00,tea,Thai Tea,0.5,1,70,30,to go,credit card,F,False,morning,False,False,5.838643876851371,moderate
alpha,alpha22-000358,2022-01-05 06:39:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,False,morning,False,False,4.64614088493412,short
alpha,alpha22-000359,2022-01-05 07:30:00,coffee,Cappuccino,0.5,1,75,40,delivery,mobile,M,True,morning,False,False,2.8805980553580577,short
alpha,alpha22-000360,2022-01-05 07:30:00,coffee,Espresso,0.0,2,55,30,eat in,credit card,F,False,morning,False,False,3.712008111930579,short
alpha,alpha22-000361,2022-01-05 07:42:00,bakery,Muffin,,3,60,30,to go,credit card,M,True,morning,False,False,5.62572903610744,moderate
alpha,alpha22-000362,2022-01-05 07:53:00,bakery,Sandwich,,1,80,30,to go,mobile,M,False,morning,False,False,3.085036662284363,short
alpha,alpha22-000363,2022-01-05 07:58:00,coffee,Cappuccino,1.0,1,75,40,to go,mobile,F,True,morning,False,False,4.736001092711704,short
alpha,alpha22-000364,2022-01-05 08:00:00,coffee,Mocha,0.25,1,70,35,to go,mobile,M,False,morning,False,False,3.967853697856847,short
alpha,alpha22-000365,2022-01-05 08:14:00,coffee,Espresso,0.25,1,55,30,to go,credit card,M,False,morning,False,False,3.24828676908191,short
alpha,alpha22-000366,2022-01-05 08:16:00,coffee,Black Coffee,0.25,1,45,20,to go,credit card,M,False,morning,False,False,2.885981444431679,short
alpha,alpha22-000367,2022-01-05 08:19:00,coffee,Americano,1.0,1,45,25,eat in,mobile,M,False,morning,False,False,4.437687495788139,short
alpha,alpha22-000368,2022-01-05 08:22:00,smoothie,Strawberry Smoothie,1.0,1,85,45,to go,mobile,M,False,morning,False,False,4.1001988298102665,short
alpha,alpha22-000369,2022-01-05 08:35:00,bakery,Croissant,,2,85,50,to go,credit card,M,False,morning,False,False,2.432162873470182,short
alpha,alpha22-000370,2022-01-05 08:35:00,smoothie,Kiwi Smoothie,0.5,1,90,50,delivery,mobile,F,False,morning,False,False,3.0936688836433848,short
alpha,alpha22-000371,2022-01-05 08:45:00,coffee,Espresso,0.25,8,55,30,to go,credit card,M,False,morning,False,False,14.44287302980048,very long
alpha,alpha22-000371,2022-01-05 08:45:00,bakery,Sandwich,,8,80,30,to go,credit card,M,False,morning,False,False,15.94287302980048,very long
alpha,alpha22-000372,2022-01-05 08:58:00,bakery,Cookies,,1,85,45,to go,credit card,M,False,morning,False,False,4.045665287423224,short
alpha,alpha22-000373,2022-01-05 09:02:00,bakery,Croissant,,1,85,50,to go,credit card,F,False,morning,False,False,5.815405346162954,moderate
alpha,alpha22-000374,2022-01-05 09:06:00,bakery,Sandwich,,3,80,30,to go,credit card,F,False,morning,False,False,4.123003743289281,short
alpha,alpha22-000375,2022-01-05 09:16:00,coffee,Espresso,0.5,1,55,30,eat in,mobile,M,True,morning,False,False,7.654577260860435,moderate
alpha,alpha22-000375,2022-01-05 09:16:00,bakery,Croissant,,1,85,50,eat in,mobile,M,True,morning,False,False,9.154577260860435,long
alpha,alpha22-000376,2022-01-05 09:22:00,smoothie,Kiwi Smoothie,0.5,3,90,50,to go,credit card,M,False,morning,False,False,5.114285427854252,moderate
alpha,alpha22-000377,2022-01-05 09:24:00,coffee,Americano,0.5,1,45,25,to go,mobile,M,False,morning,False,False,4.524429387492531,short
alpha,alpha22-000378,2022-01-05 09:25:00,bakery,Croissant,,1,85,50,to go,credit card,M,False,morning,False,False,4.649641538080672,short
alpha,alpha22-000379,2022-01-05 09:25:00,bakery,Croissant,,2,85,50,eat in,mobile,M,False,morning,False,False,4.557938166693359,short
alpha,alpha22-000379,2022-01-05 09:25:00,bakery,Donut,,2,40,15,eat in,mobile,M,False,morning,False,False,6.057938166693359,moderate
alpha,alpha22-000380,2022-01-05 09:31:00,tea,Green Tea,0.75,1,65,30,to go,mobile,M,False,morning,False,False,4.256874909354865,short
alpha,alpha22-000381,2022-01-05 09:35:00,coffee,Mocha,0.0,1,70,35,eat in,mobile,M,False,morning,False,False,4.838196722998405,short
alpha,alpha22-000382,2022-01-05 09:41:00,coffee,Mocha Cold Brew,0.5,1,165,55,delivery,credit card,F,False,morning,False,False,3.320525025273435,short
alpha,alpha22-000382,2022-01-05 09:41:00,coffee,Black Coffee,1.0,2,45,20,delivery,credit card,F,False,morning,False,False,4.820525025273435,short
alpha,alpha22-000382,2022-01-05 09:41:00,bakery,Muffin,,2,60,30,delivery,credit card,F,False,morning,False,False,4.820525025273435,short
alpha,alpha22-000383,2022-01-05 09:51:00,tea,Black Tea,0.5,1,45,20,to go,mobile,M,False,morning,False,False,5.219157465130367,moderate
alpha,alpha22-000384,2022-01-05 09:51:00,coffee,Black Coffee,0.5,3,45,20,to go,mobile,F,True,morning,False,False,5.624053836919963,moderate
alpha,alpha22-000385,2022-01-05 10:12:00,coffee,Black Coffee,0.25,2,45,20,to go,credit card,M,False,morning,False,False,3.1059108296736015,short
alpha,alpha22-000386,2022-01-05 10:28:00,coffee,Cappuccino,0.0,1,75,40,to go,credit card,M,False,morning,False,False,4.5585553973352635,short
alpha,alpha22-000387,2022-01-05 10:38:00,coffee,Classic Black Cold Brew,0.5,1,100,35,to go,mobile,F,True,morning,False,False,4.182344182218686,short
alpha,alpha22-000388,2022-01-05 10:46:00,bakery,Sandwich,,1,80,30,eat in,cash,F,False,morning,False,False,4.63523889474884,short
alpha,alpha22-000389,2022-01-05 10:49:00,bakery,Donut,,3,40,15,delivery,credit card,F,False,morning,False,False,4.951714330050534,short
alpha,alpha22-000389,2022-01-05 10:49:00,coffee,Cappuccino,0.5,3,75,40,delivery,credit card,F,False,morning,False,False,6.451714330050534,moderate
alpha,alpha22-000390,2022-01-05 10:51:00,coffee,Black Coffee,0.75,4,45,20,delivery,mobile,M,False,morning,False,False,7.12244642115353,moderate
alpha,alpha22-000391,2022-01-05 10:57:00,bakery,Muffin,,1,60,30,to go,credit card,M,False,morning,False,False,3.1149795427777556,short
alpha,alpha22-000391,2022-01-05 10:57:00,tea,Yuzu Tea,0.75,1,70,30,to go,credit card,M,False,morning,False,False,4.614979542777755,short
alpha,alpha22-000497,2022-01-06 06:38:00,tea,Yuzu Tea,0.25,3,70,30,to go,mobile,F,True,morning,False,False,4.685733425173806,short
alpha,alpha22-000498,2022-01-06 06:44:00,bakery,Donut,,1,40,15,to go,credit card,M,False,morning,False,False,4.465057191507107,short
alpha,alpha22-000499,2022-01-06 06:44:00,coffee,Black Coffee,0.5,2,45,20,eat in,mobile,F,False,morning,False,False,3.812222326271304,short
alpha,alpha22-000500,2022-01-06 06:46:00,bakery,Croissant,,3,85,50,delivery,credit card,M,True,morning,False,False,2.9935011842631707,short
alpha,alpha22-000500,2022-01-06 06:46:00,coffee,Classic Black Cold Brew,1.0,2,100,35,delivery,credit card,M,True,morning,False,False,2.9935011842631707,short
alpha,alpha22-000501,2022-01-06 07:04:00,smoothie,Kiwi Smoothie,0.5,3,90,50,to go,credit card,M,False,morning,False,False,5.763455343892727,moderate
alpha,alpha22-000502,2022-01-06 07:13:00,smoothie,Mango Smoothie,0.75,3,90,45,to go,credit card,M,False,morning,False,False,5.298562333034067,moderate
alpha,alpha22-000503,2022-01-06 07:16:00,smoothie,Mango Smoothie,0.25,1,90,45,to go,mobile,M,False,morning,False,False,4.300450719291027,short
alpha,alpha22-000504,2022-01-06 07:20:00,tea,Green Tea,0.5,1,65,30,to go,credit card,M,False,morning,False,False,3.0013107388991935,short
alpha,alpha22-000505,2022-01-06 07:24:00,bakery,Sandwich,,1,80,30,eat in,mobile,F,False,morning,False,False,5.26090470270487,moderate
alpha,alpha22-000506,2022-01-06 07:35:00,tea,Thai Tea,1.0,2,70,30,eat in,gift card,M,False,morning,False,False,4.719031147476574,short
alpha,alpha22-000507,2022-01-06 07:39:00,coffee,Iced Coffee,0.5,1,60,30,eat in,credit card,F,False,morning,False,False,4.490878803497214,short
alpha,alpha22-000508,2022-01-06 07:47:00,bakery,Croissant,,2,85,50,eat in,cash,M,False,morning,False,False,4.353994784289314,short
alpha,alpha22-000509,2022-01-06 07:50:00,coffee,Mocha,0.5,1,70,35,to go,mobile,M,False,morning,False,False,3.5476618926199914,short
alpha,alpha22-000510,2022-01-06 07:50:00,bakery,Muffin,,1,60,30,to go,mobile,F,True,morning,False,False,4.078089950194973,short
alpha,alpha22-000511,2022-01-06 07:55:00,coffee,Latte,0.5,1,70,35,to go,credit card,M,False,morning,False,False,4.016418160000397,short
alpha,alpha22-000512,2022-01-06 08:01:00,bakery,Donut,,2,40,15,to go,credit card,M,False,morning,False,False,2.929900013329112,short
alpha,alpha22-000513,2022-01-06 08:12:00,tea,Green Tea,0.75,2,65,30,delivery,credit card,F,False,morning,False,False,3.3972273836791196,short
alpha,alpha22-000513,2022-01-06 08:12:00,coffee,Iced Coffee,0.75,1,60,30,delivery,credit card,F,False,morning,False,False,4.89722738367912,short
alpha,alpha22-000514,2022-01-06 08:13:00,tea,Green Tea,0.5,2,65,30,eat in,cash,M,False,morning,False,False,3.0949848137783063,short
alpha,alpha22-000515,2022-01-06 08:13:00,tea,Jasmine Tea,1.0,3,55,25,to go,credit card,F,False,morning,False,False,5.11114493670597,moderate
alpha,alpha22-000516,2022-01-06 08:13:00,coffee,Black Coffee,0.25,1,45,20,eat in,credit card,M,False,morning,False,False,4.408682594109181,short
alpha,alpha22-000517,2022-01-06 08:14:00,bakery,Muffin,,2,60,30,to go,credit card,M,False,morning,False,False,5.102098822841614,moderate
alpha,alpha22-000517,2022-01-06 08:14:00,bakery,Donut,,2,40,15,to go,credit card,M,False,morning,False,False,6.602098822841614,moderate
alpha,alpha22-000518,2022-01-06 08:21:00,coffee,Espresso,0.5,1,55,30,to go,mobile,M,False,morning,False,False,3.7240998699129895,short
alpha,alpha22-000519,2022-01-06 08:22:00,coffee,Black Coffee,1.0,3,45,20,to go,credit card,M,True,morning,False,False,2.9260111906182633,short
alpha,alpha22-000520,2022-01-06 08:24:00,coffee,Cappuccino,0.0,2,75,40,to go,credit card,M,False,morning,False,False,6.696826703043921,moderate
alpha,alpha22-000521,2022-01-06 08:32:00,bakery,Sandwich,,3,80,30,delivery,mobile,M,False,morning,False,False,3.34676793022289,short
alpha,alpha22-000521,2022-01-06 08:32:00,coffee,Americano,0.5,1,45,25,delivery,mobile,M,False,morning,False,False,3.34676793022289,short
alpha,alpha22-000521,2022-01-06 08:32:00,coffee,Mocha,1.0,3,70,35,delivery,mobile,M,False,morning,False,False,4.8467679302228905,short
