branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-015430,2022-05-03 07:31:00,coffee,Black Coffee,0.75,1,45,20,eat in,mobile,M,False,morning,False,False,2.381560379650334,short
alpha,alpha22-015431,2022-05-03 07:32:00,tea,Bubble Tea,1.0,1,70,30,to go,credit card,M,False,morning,False,False,4.022425459649842,short
alpha,alpha22-015432,2022-05-03 07:50:00,coffee,Espresso,0.5,2,55,30,to go,credit card,M,False,morning,False,False,5.497788777115078,moderate
alpha,alpha22-015433,2022-05-03 07:50:00,bakery,Croissant,,3,85,50,to go,credit card,F,True,morning,False,False,4.811512853815778,short
alpha,alpha22-015434,2022-05-03 07:53:00,coffee,Black Coffee,1.0,1,45,20,eat in,cash,M,False,morning,False,False,4.361868587809848,short
alpha,alpha22-015435,2022-05-03 08:03:00,smoothie,Mango Smoothie,0.5,4,90,45,to go,credit card,M,True,morning,False,False,8.016812966387807,long
alpha,alpha22-015435,2022-05-03 08:03:00,bakery,Muffin,,4,60,30,to go,credit card,M,True,morning,False,False,9.516812966387807,long
alpha,alpha22-015436,2022-05-03 08:06:00,coffee,Mocha,0.5,2,70,35,to go,credit card,M,False,morning,False,False,4.681779477516005,short
alpha,alpha22-015437,2022-05-03 08:16:00,smoothie,Mango Smoothie,0.5,2,90,45,eat in,mobile,F,True,morning,False,False,4.063285058037445,short
alpha,alpha22-015438,2022-05-03 08:25:00,tea,Black Tea,0.25,3,45,20,to go,mobile,F,True,morning,False,False,7.799337670017453,moderate
alpha,alpha22-015439,2022-05-03 08:27:00,bakery,Sandwich,,2,80,30,eat in,mobile,M,False,morning,False,False,4.002533524078642,short
alpha,alpha22-015440,2022-05-03 08:32:00,bakery,Croissant,,2,85,50,delivery,credit card,M,False,morning,False,False,2.307413395949421,short
alpha,alpha22-015440,2022-05-03 08:32:00,bakery,Sandwich,,2,80,30,delivery,credit card,M,False,morning,False,False,3.807413395949421,short
alpha,alpha22-015441,2022-05-03 08:38:00,coffee,Latte,1.0,1,70,35,to go,credit card,F,False,morning,False,False,4.1927380824794325,short
alpha,alpha22-015442,2022-05-03 08:39:00,coffee,Classic Black Cold Brew,0.5,1,100,35,to go,mobile,M,False,morning,False,False,4.568824103297474,short
alpha,alpha22-015442,2022-05-03 08:39:00,bakery,Sandwich,,1,80,30,to go,mobile,M,False,morning,False,False,6.068824103297474,moderate
alpha,alpha22-015443,2022-05-03 08:48:00,coffee,Black Coffee,1.0,1,45,20,to go,credit card,F,False,morning,False,False,5.5801435217714275,moderate
alpha,alpha22-015444,2022-05-03 08:49:00,coffee,Black Coffee,0.25,1,45,20,to go,credit card,M,False,morning,False,False,4.412320301808716,short
alpha,alpha22-015445,2022-05-03 08:50:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,False,False,6.814466512153452,moderate
alpha,alpha22-015446,2022-05-03 08:52:00,smoothie,Watermelon Smoothie,0.5,1,75,40,to go,credit card,M,False,morning,False,False,3.7672237897767524,short
alpha,alpha22-015447,2022-05-03 08:58:00,bakery,Croissant,,1,85,50,to go,credit card,M,True,morning,False,False,1.5487671835646815,very short
alpha,alpha22-015448,2022-05-03 09:07:00,coffee,Latte,1.0,2,70,35,to go,mobile,M,True,morning,False,False,3.915426159296365,short
alpha,alpha22-015449,2022-05-03 09:09:00,coffee,Americano,0.0,1,45,25,to go,credit card,M,False,morning,False,False,1.6668478136274567,very short
alpha,alpha22-015449,2022-05-03 09:09:00,bakery,Donut,,1,40,15,to go,credit card,M,False,morning,False,False,3.1668478136274567,short
alpha,alpha22-015450,2022-05-03 09:10:00,bakery,Donut,,1,40,15,to go,credit card,F,True,morning,False,False,4.782372249526645,short
alpha,alpha22-015451,2022-05-03 09:13:00,bakery,Sandwich,,1,80,30,to go,mobile,F,True,morning,False,False,4.736851464605674,short
alpha,alpha22-015452,2022-05-03 09:16:00,smoothie,Strawberry Smoothie,1.0,1,85,45,eat in,gift card,M,False,morning,False,False,3.1520774710711,short
alpha,alpha22-015453,2022-05-03 09:19:00,smoothie,Mango Smoothie,1.0,3,90,45,delivery,mobile,M,True,morning,False,False,6.219596307841135,moderate
alpha,alpha22-015454,2022-05-03 09:19:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,True,morning,False,False,3.6965554662787885,short
alpha,alpha22-015454,2022-05-03 09:19:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,credit card,F,True,morning,False,False,5.196555466278788,moderate
alpha,alpha22-015455,2022-05-03 09:22:00,tea,Jasmine Tea,1.0,1,55,25,to go,credit card,M,True,morning,False,False,3.3960326435598285,short
alpha,alpha22-015456,2022-05-03 09:26:00,coffee,Mocha,0.0,1,70,35,eat in,mobile,M,True,morning,False,False,2.800965502029011,short
alpha,alpha22-015457,2022-05-03 09:27:00,tea,Green Tea,1.0,2,65,30,eat in,credit card,M,True,morning,False,False,4.66968690650168,short
alpha,alpha22-015458,2022-05-03 09:39:00,coffee,Espresso,0.5,1,55,30,delivery,mobile,M,True,morning,False,False,4.686204011049188,short
alpha,alpha22-015458,2022-05-03 09:39:00,tea,Bubble Tea,1.0,1,70,30,delivery,mobile,M,True,morning,False,False,6.186204011049188,moderate
alpha,alpha22-015459,2022-05-03 09:40:00,coffee,Cappuccino,0.75,1,75,40,to go,cash,M,False,morning,False,False,4.424830418979832,short
alpha,alpha22-015459,2022-05-03 09:40:00,bakery,Donut,,1,40,15,to go,cash,M,False,morning,False,False,5.924830418979832,moderate
alpha,alpha22-015460,2022-05-03 09:41:00,bakery,Sandwich,,1,80,30,to go,cash,M,False,morning,False,False,4.59252392697758,short
alpha,alpha22-015460,2022-05-03 09:41:00,coffee,Iced Coffee,0.5,1,60,30,to go,cash,M,False,morning,False,False,6.09252392697758,moderate
alpha,alpha22-015461,2022-05-03 09:42:00,tea,Black Tea,0.25,1,45,20,eat in,cash,M,False,morning,False,False,2.988524699605055,short
alpha,alpha22-015462,2022-05-03 10:17:00,bakery,Croissant,,1,85,50,to go,credit card,F,True,morning,False,False,3.1526267261863485,short
alpha,alpha22-015462,2022-05-03 10:17:00,coffee,Black Coffee,0.5,1,45,20,to go,credit card,F,True,morning,False,False,4.652626726186348,short
alpha,alpha22-015463,2022-05-03 10:17:00,coffee,Latte,0.25,1,70,35,eat in,credit card,M,True,morning,False,False,5.693969747906225,moderate
alpha,alpha22-015463,2022-05-03 10:17:00,bakery,Donut,,1,40,15,eat in,credit card,M,True,morning,False,False,7.193969747906225,moderate
alpha,alpha22-015464,2022-05-03 10:23:00,smoothie,Watermelon Smoothie,1.0,1,75,40,to go,mobile,F,False,morning,False,False,5.393968527805951,moderate
alpha,alpha22-015465,2022-05-03 10:35:00,coffee,Mocha,0.0,2,70,35,eat in,credit card,F,True,morning,False,False,4.0657832781353225,short
alpha,alpha22-015466,2022-05-03 10:41:00,bakery,Donut,,2,40,15,eat in,credit card,M,True,morning,False,False,5.065102492993884,moderate
alpha,alpha22-015467,2022-05-03 10:53:00,tea,Green Tea,0.0,1,65,30,eat in,credit card,F,False,morning,False,False,3.5554292483420267,short
alpha,alpha22-015592,2022-05-04 07:25:00,coffee,Mocha,0.0,2,70,35,delivery,cash,M,False,morning,True,False,4.18341720965015,short
alpha,alpha22-015592,2022-05-04 07:25:00,coffee,Cappuccino,0.75,1,75,40,delivery,cash,M,False,morning,True,False,5.68341720965015,moderate
alpha,alpha22-015593,2022-05-04 07:44:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,mobile,M,False,morning,True,False,3.871358059632731,short
alpha,alpha22-015594,2022-05-04 07:58:00,bakery,Donut,,1,40,15,eat in,credit card,M,False,morning,True,False,4.912772905792081,short
alpha,alpha22-015594,2022-05-04 07:58:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,False,morning,True,False,6.412772905792081,moderate
alpha,alpha22-015595,2022-05-04 08:47:00,smoothie,Strawberry Smoothie,0.75,1,85,45,to go,mobile,M,False,morning,True,False,6.034181511518703,moderate
alpha,alpha22-015596,2022-05-04 08:58:00,tea,Bubble Tea,1.0,1,70,30,to go,cash,M,False,morning,True,False,3.6423803594652786,short
alpha,alpha22-015597,2022-05-04 08:59:00,bakery,Croissant,,2,85,50,to go,credit card,F,False,morning,True,False,5.695648864792905,moderate
alpha,alpha22-015597,2022-05-04 08:59:00,coffee,Espresso,0.5,2,55,30,to go,credit card,F,False,morning,True,False,7.195648864792905,moderate
alpha,alpha22-015598,2022-05-04 09:00:00,coffee,Americano,0.75,2,45,25,eat in,credit card,M,False,morning,True,False,1.694239006908263,very short
alpha,alpha22-015599,2022-05-04 09:00:00,bakery,Muffin,,1,60,30,eat in,cash,M,False,morning,True,False,3.690158305357216,short
alpha,alpha22-015599,2022-05-04 09:00:00,coffee,Mocha,0.0,1,70,35,eat in,cash,M,False,morning,True,False,5.190158305357215,moderate
alpha,alpha22-015600,2022-05-04 09:02:00,coffee,Cappuccino,0.25,5,75,40,to go,mobile,M,True,morning,True,False,8.665983967501294,long
alpha,alpha22-015601,2022-05-04 09:06:00,coffee,Latte,0.0,1,70,35,to go,mobile,F,False,morning,True,False,6.186730522801195,moderate
alpha,alpha22-015602,2022-05-04 09:10:00,bakery,Croissant,,2,85,50,delivery,cash,M,False,morning,True,False,5.119423251256516,moderate
alpha,alpha22-015602,2022-05-04 09:10:00,smoothie,Mango Smoothie,0.75,2,90,45,delivery,cash,M,False,morning,True,False,6.619423251256516,moderate
alpha,alpha22-015603,2022-05-04 09:37:00,tea,Green Tea,0.25,2,65,30,eat in,credit card,M,False,morning,True,False,6.075670328584486,moderate
alpha,alpha22-015604,2022-05-04 09:45:00,coffee,Black Coffee,1.0,1,45,20,to go,credit card,M,False,morning,True,False,2.4299036808371404,short
alpha,alpha22-015605,2022-05-04 09:53:00,coffee,Latte,1.0,1,70,35,to go,mobile,M,True,morning,True,False,3.176274903225098,short
alpha,alpha22-015606,2022-05-04 09:56:00,coffee,Cappuccino,1.0,1,75,40,to go,cash,F,False,morning,True,False,3.9487608619640637,short
alpha,alpha22-015607,2022-05-04 10:01:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,morning,True,False,5.942543055653822,moderate
alpha,alpha22-015608,2022-05-04 10:13:00,coffee,Espresso,0.75,2,55,30,eat in,credit card,F,False,morning,True,False,4.771869768359397,short
alpha,alpha22-015657,2022-05-05 06:40:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,False,False,1.0109840834538937,very short
alpha,alpha22-015657,2022-05-05 06:40:00,smoothie,Mango Smoothie,0.5,1,90,45,to go,credit card,M,False,morning,False,False,2.5109840834538937,short
alpha,alpha22-015658,2022-05-05 07:10:00,bakery,Sandwich,,1,80,30,to go,mobile,F,False,morning,False,False,5.872767045508238,moderate
alpha,alpha22-015659,2022-05-05 07:26:00,tea,Thai Tea,1.0,1,70,30,to go,credit card,M,True,morning,False,False,3.2355553231485543,short
alpha,alpha22-015660,2022-05-05 07:37:00,tea,Thai Tea,0.0,3,70,30,to go,credit card,M,False,morning,False,False,4.9253404118054975,short
alpha,alpha22-015661,2022-05-05 07:57:00,smoothie,Mango Smoothie,0.0,4,90,45,to go,gift card,F,False,morning,False,False,6.279705015082511,moderate
alpha,alpha22-015662,2022-05-05 08:03:00,coffee,Americano,0.5,4,45,25,to go,credit card,M,True,morning,False,False,7.07350560341663,moderate
alpha,alpha22-015663,2022-05-05 08:05:00,coffee,Espresso,1.0,1,55,30,to go,mobile,F,False,morning,False,False,6.038844071359994,moderate
alpha,alpha22-015663,2022-05-05 08:05:00,bakery,Croissant,,1,85,50,to go,mobile,F,False,morning,False,False,7.538844071359994,moderate
alpha,alpha22-015664,2022-05-05 08:14:00,tea,Yuzu Tea,0.5,1,70,30,eat in,credit card,M,False,morning,False,False,5.184210281632165,moderate
alpha,alpha22-015665,2022-05-05 08:19:00,coffee,Mocha,1.0,2,70,35,to go,mobile,F,False,morning,False,False,1.5760102910782874,very short
alpha,alpha22-015666,2022-05-05 08:19:00,smoothie,Mango Smoothie,0.0,1,90,45,to go,credit card,M,False,morning,False,False,3.259630181272406,short
alpha,alpha22-015667,2022-05-05 08:21:00,coffee,Mocha,0.0,2,70,35,to go,credit card,F,True,morning,False,False,4.638531997419097,short
alpha,alpha22-015668,2022-05-05 08:30:00,smoothie,Kiwi Smoothie,0.75,1,90,50,eat in,credit card,M,True,morning,False,False,6.478366571452961,moderate
alpha,alpha22-015668,2022-05-05 08:30:00,bakery,Cookies,,1,85,45,eat in,credit card,M,True,morning,False,False,7.978366571452961,moderate
alpha,alpha22-015669,2022-05-05 08:33:00,tea,Thai Tea,0.5,2,70,30,eat in,mobile,F,True,morning,False,False,3.7499024922345985,short
alpha,alpha22-015670,2022-05-05 08:34:00,coffee,Latte,0.0,1,70,35,to go,mobile,F,True,morning,False,False,2.594883552227479,short
alpha,alpha22-015671,2022-05-05 08:49:00,tea,Bubble Tea,0.25,3,70,30,delivery,credit card,M,True,morning,False,False,6.2068751635103965,moderate
alpha,alpha22-015671,2022-05-05 08:49:00,coffee,Cappuccino,0.0,1,75,40,delivery,credit card,M,True,morning,False,False,6.2068751635103965,moderate
alpha,alpha22-015672,2022-05-05 08:55:00,bakery,Donut,,2,40,15,eat in,mobile,M,False,morning,False,False,5.940184308149625,moderate
alpha,alpha22-015673,2022-05-05 08:55:00,coffee,Latte,0.5,2,70,35,eat in,mobile,M,True,morning,False,False,5.587289994593074,moderate
alpha,alpha22-015674,2022-05-05 08:56:00,smoothie,Kiwi Smoothie,0.25,2,90,50,eat in,credit card,M,True,morning,False,False,5.223797307196514,moderate
alpha,alpha22-015675,2022-05-05 09:00:00,coffee,Cappuccino,0.75,3,75,40,delivery,cash,M,True,morning,False,False,5.807000059670681,moderate
alpha,alpha22-015676,2022-05-05 09:04:00,coffee,Espresso,0.75,1,55,30,eat in,mobile,M,True,morning,False,False,3.0407530433197727,short
alpha,alpha22-015677,2022-05-05 09:08:00,coffee,Iced Coffee,0.5,1,60,30,to go,mobile,F,False,morning,False,False,5.147098047172168,moderate
alpha,alpha22-015678,2022-05-05 09:15:00,coffee,Classic Black Cold Brew,0.25,1,100,35,eat in,credit card,M,False,morning,False,False,4.237954748123444,short
alpha,alpha22-015679,2022-05-05 09:23:00,smoothie,Kiwi Smoothie,1.0,1,90,50,eat in,gift card,M,False,morning,False,False,5.061117790351238,moderate
alpha,alpha22-015680,2022-05-05 09:25:00,bakery,Donut,,3,40,15,to go,mobile,M,False,morning,False,False,6.3837850665964515,moderate
alpha,alpha22-015681,2022-05-05 09:27:00,smoothie,Kiwi Smoothie,0.25,1,90,50,eat in,mobile,F,True,morning,False,False,3.270119661107379,short
alpha,alpha22-015682,2022-05-05 09:32:00,tea,Thai Tea,0.0,1,70,30,to go,cash,M,False,morning,False,False,5.0387364065987965,moderate
alpha,alpha22-015682,2022-05-05 09:32:00,bakery,Sandwich,,1,80,30,to go,cash,M,False,morning,False,False,6.5387364065987965,moderate
alpha,alpha22-015683,2022-05-05 09:34:00,coffee,Cappuccino,0.0,3,75,40,to go,mobile,M,False,morning,False,False,3.761672363667804,short
alpha,alpha22-015684,2022-05-05 09:42:00,coffee,Americano,1.0,3,45,25,to go,credit card,M,True,morning,False,False,6.494315079641301,moderate
alpha,alpha22-015685,2022-05-05 09:47:00,smoothie,Mango Smoothie,1.0,1,90,45,to go,mobile,F,False,morning,False,False,3.3388060274558944,short
alpha,alpha22-015686,2022-05-05 09:48:00,bakery,Muffin,,1,60,30,to go,credit card,M,True,morning,False,False,2.6982536151494063,short
alpha,alpha22-015687,2022-05-05 09:48:00,bakery,Sandwich,,2,80,30,eat in,mobile,M,False,morning,False,False,4.817937645817968,short
alpha,alpha22-015688,2022-05-05 09:55:00,coffee,Mocha,0.5,2,70,35,to go,mobile,M,False,morning,False,False,5.418770909481532,moderate
alpha,alpha22-015689,2022-05-05 10:28:00,coffee,Iced Coffee,0.75,3,60,30,to go,mobile,M,True,morning,False,False,6.1092994825672235,moderate
alpha,alpha22-015690,2022-05-05 10:30:00,tea,Bubble Tea,0.0,1,70,30,delivery,mobile,M,False,morning,False,False,4.277147442289959,short
alpha,alpha22-015690,2022-05-05 10:30:00,bakery,Donut,,3,40,15,delivery,mobile,M,False,morning,False,False,7.277147442289959,moderate
alpha,alpha22-015691,2022-05-05 10:31:00,tea,Green Tea,0.25,8,65,30,to go,credit card,M,False,morning,False,False,11.69044048526774,very long
alpha,alpha22-015692,2022-05-05 10:51:00,tea,Yuzu Tea,0.75,2,70,30,eat in,credit card,F,False,morning,False,False,3.076390753657914,short
alpha,alpha22-015693,2022-05-05 10:59:00,bakery,Croissant,,1,85,50,eat in,mobile,F,True,morning,False,False,3.8158298688815675,short
alpha,alpha22-015693,2022-05-05 10:59:00,bakery,Cheese Cake,,1,120,80,eat in,mobile,F,True,morning,False,False,5.3158298688815675,moderate
alpha,alpha22-015798,2022-05-06 06:28:00,coffee,Black Coffee,0.75,1,45,20,eat in,credit card,M,False,morning,False,False,1.9927710781650139,very short
alpha,alpha22-015799,2022-05-06 07:01:00,bakery,Croissant,,1,85,50,eat in,cash,M,True,morning,False,False,4.971045496471975,short
alpha,alpha22-015799,2022-05-06 07:01:00,coffee,Latte,0.25,1,70,35,eat in,cash,M,True,morning,False,False,6.471045496471975,moderate
alpha,alpha22-015800,2022-05-06 07:10:00,coffee,Espresso,0.0,2,55,30,eat in,cash,M,False,morning,False,False,6.601494913119678,moderate
alpha,alpha22-015801,2022-05-06 07:11:00,tea,Thai Tea,1.0,1,70,30,eat in,mobile,M,False,morning,False,False,4.503516919942525,short
alpha,alpha22-015802,2022-05-06 07:26:00,tea,Jasmine Tea,0.5,1,55,25,to go,credit card,M,False,morning,False,False,4.392883020974583,short
alpha,alpha22-015803,2022-05-06 07:30:00,coffee,Espresso,1.0,2,55,30,eat in,credit card,M,False,morning,False,False,3.0382822807244056,short
alpha,alpha22-015804,2022-05-06 07:34:00,coffee,Latte,0.5,1,70,35,delivery,credit card,F,False,morning,False,False,4.486206581281991,short
alpha,alpha22-015805,2022-05-06 07:40:00,coffee,Iced Coffee,0.5,2,60,30,to go,credit card,M,False,morning,False,False,3.847395856771582,short
alpha,alpha22-015806,2022-05-06 07:47:00,bakery,Donut,,1,40,15,to go,mobile,M,False,morning,False,False,6.055178508637946,moderate
alpha,alpha22-015807,2022-05-06 07:57:00,coffee,Americano,1.0,1,45,25,to go,credit card,M,False,morning,False,False,5.537039170375494,moderate
alpha,alpha22-015808,2022-05-06 08:03:00,coffee,Black Coffee,0.75,2,45,20,to go,mobile,F,False,morning,False,False,3.6304450212308375,short
alpha,alpha22-015809,2022-05-06 08:03:00,bakery,Donut,,1,40,15,to go,credit card,M,False,morning,False,False,5.784989295107513,moderate
alpha,alpha22-015809,2022-05-06 08:03:00,tea,Black Tea,1.0,1,45,20,to go,credit card,M,False,morning,False,False,7.284989295107513,moderate
alpha,alpha22-015810,2022-05-06 08:03:00,coffee,Espresso,0.25,1,55,30,to go,mobile,M,True,morning,False,False,3.350767532005918,short
alpha,alpha22-015811,2022-05-06 08:06:00,bakery,Muffin,,1,60,30,to go,cash,F,True,morning,False,False,4.033803911576669,short
